id,property_number,item_description,account_code,account_name,fund_source,unit_cost,acquisition_date,office_id
3939,2025-05-05.030-0081-000,"Intel Core i5-14400 processor; 8GB DDR4 memory; 512GB M.2 2280 PCI-E Solid State Drive; 1TB 3.5' Hard Drive; 24 inches monitor with keyboard and mouse ACER - Aspire TC-1785; SN: DTBLNSP00344200A369600",1.06.05.030.00,"Information and Communication Technology Equipment",05,50500.00,,
3940,2025-05-05.030-0082-000,"Intel Core i5-14400 processor; 8GB DDR4 memory; 512GB M.2 2280 PCI-E Solid State Drive; 1TB 3.5' Hard Drive; 24 inches monitor with keyboard and mouse ACER - Aspire TC-1785; SN: DTBLNSP00344200A2D9600",1.06.05.030.00,"Information and Communication Technology Equipment",05,50500.00,,
3941,2025-05-05.030-0083-000,"20KVA, minimum of 100 minutes full load back up time; 3:1 phase, standard unit, PF: 0:9, high efficiency, high power density support 3/1 and 1/1 operation, with RS232/USB/EPO/SNMP multiple communication port, economy version 2 groupsx20pcsx9AH UPS Matching Battery; KSTAR MP31 20K S SMART TOWER ON-LINE; SN: 410038671F28746900001",1.06.05.030.00,"Information and Communication Technology Equipment",05,238500.00,,
3942,2025-05-05.030-0084-000,"10 kVA, 10 kW conversion, double tower Type DSP Control technology; Ablerex - EVO 10000 SN: MA8243CAK0009",1.06.05.030.00,"Information and Communication Technology Equipment",05,167700.00,,
3943,2025-05-05.030-0085-000,"18-55IS II KIT; Lens X000D_24.2 MP APS-C CMOS Sensor; DIGIC 4+, 9-point AF with 1 Center Cross-Type AF Point; Wi-Fi/NFC; with 64 GB SD Card; with extra battery; Camera Lens SN: 5189003377; Canon EOS 1500D; SN: 878078008818",1.06.05.030.00,"Information and Communication Technology Equipment",05,56950.00,,
86,2026-05-05.030-0001-000,"DL 3155E20",1.06.05.030.00,"Information and Communication Technology Equipment",05,174055.00,2026-04-13,
3826,2026-05-05.030-0002-000,"DL 3155E24",1.06.05.030.00,"Information and Communication Technology Equipment",05,154119.00,2026-04-13,
3828,2026-05-05.030-0003-000,"(IBM 3650 M4)",1.06.05.030.00,"Information and Communication Technology Equipment",05,409876.99,2026-04-13,
3829,2026-05-05.030-0004-000,"18"" LED Monitor;w/ UPS 650VA; Lenovo C540; sn:CS00922171; CS00922158",1.06.05.030.00,"Information and Communication Technology Equipment",05,122000.00,2026-04-13,
250,0-05-05.070-0001-000,"(Monitor) USA",1.06.05.070.00,"Communication Equipment",05,59742.57,0000-00-00,
251,0-05-05.070-0002-000,"(Monitor) USA",1.06.05.070.00,"Communication Equipment",05,59742.57,0000-00-00,
3773,2025-05-05.070-0001-000,"USA K Series, 15"", 3-way",1.06.05.070.00,"Communication Equipment",05,394554.04,,
3774,2025-05-05.070-0002-000,"USA 32 inputs",1.06.05.070.00,"Communication Equipment",05,142967.22,,
3801,2025-05-05.090-0001-000,"w/ complete accessories",1.06.05.090.00,"Disaster Response and Rescue Equipment",05,200000.00,,
786,0-01-05.140-0001-000,"Kjeldal Analyzer( Hano Instruments) Model: K9860; SN: K625300164",1.06.05.140.00,"Technical and Scientific Equipment",01,586000.00,0000-00-00,
787,0-01-05.140-0002-000,"(FAT ANALYZER) SOX406; Model: K9860; SN: SX425300170",1.06.05.140.00,"Technical and Scientific Equipment",01,248000.00,0000-00-00,
788,0-01-05.140-0003-000,"Biobase; Model: BWA-6; SN: HK00021013",1.06.05.140.00,"Technical and Scientific Equipment",01,250000.00,0000-00-00,
789,0-01-05.140-0004-000,"Model: DV-1+PRO NO SN:",1.06.05.140.00,"Technical and Scientific Equipment",01,240000.00,0000-00-00,
790,0-01-05.140-0005-000,"Brand: Hanon SN: F225280069",1.06.05.140.00,"Technical and Scientific Equipment",01,508000.00,0000-00-00,
791,0-01-05.140-0006-000,"Biobase Model: BKQ-B100II; SN: BKQB1001121025005",1.06.05.140.00,"Technical and Scientific Equipment",01,185000.00,0000-00-00,
792,0-01-05.140-0007-000,"Digital Model: DMF-03 SN: S21P112-01",1.06.05.140.00,"Technical and Scientific Equipment",01,135000.00,0000-00-00,
856,0-01-05.140-0008-000,"AGILENT (4210 MP-AES) SN: MY24259001; Microwave Plasma - Atomic Emission Spectrometer with complete accessories; AGILENT (MOLAVE)
-Sample Gas Introduction
-Plasma Generator
-Optical System
-Detector
Accessories Includes:
* 1pc. 5-Channel Pump Upgrade; SN: MY2421MQE1
*1pc. Multimode Sample Introduction System; SN: SH5127350
*1pc. Optics Purge Kit; SN: MY2412MR12
*1pc. MP Expert Pro Pack; SN: USH4895767
*1pc. Nitrogen Generator; SN: CN23510008
*3 units of Easy Fit Torc for MP-AES 4210; SN: AU24173112, AU24173118, AU24153028
*2 units of pump Tubing, PVC, White/white tabs
*2 units of pump tubing, PVC, blue/blue tabs
*1 pack of pump tubes, PVC, black/black, 12/pack
*1 pack of pump tubes, PVC, black/white 12/pack
*1 pc. replacement on board Argon Bottle
*1 pc. Inlet filter kit -4107 N2 Generator
*1 pc. Wavelength Calibration Solution( 5ppm, 100mL)
*1 set of Computer/Printer/MS Office
-Desktop Computer; Acer;VX2710G; Intel Core i5-13400; 8gb DDR4 RAM; 512gb SSD + 1 TB M.2 PCIe SSD; 21.5"" Monitor; SN: DTVY3SP04F409003399600; Monitor SN: MMTX5SP003424030B02X00
-Printer; Epson; L5290; SN:X8H5211012
*1 unit of Air Compressor, Refrigerated Dryer, and Filter; HITACHI
*1 unit Exhaust System/Ductwork
*1 unit UPS 10KVA with built-in AVR; PowerCom UPS 10KVA; SN: CTB1010-240326003
*1 bottle Wavelength Calibration solution",1.06.05.140.00,"Technical and Scientific Equipment",01,4422998.00,0000-00-00,
972,0-01-05.140-0009-000,"pH Range: -2.00 to 16.00pH, 1000mV
pH Calibration: up to 5 points
pH Temperature Compensation: ATC -5.0 to 100 0c; 23.0 to 212.0F
with additional probes:
Electrical Conductivity
Total Dissolved Solids
Salinity
Dissolved Oxygen
Additional Specifications
Connectivity: 1 micro-USB port for charging and PC connectivity, 1 USB port storage
pH kit includes:
Glass body, refillable pH 4 buffer solutions, at least 2 sachets of pH 4 buffer solutions, at least 2 sachets of pH 7 buffer solutions, at least 2 sachets of pH 10 buffer solutions, electrode cleaning solutions, USB cable, benchtop docking station with electrode holder, all mount cradle, 5 VDC power adapter, instruction manual and quality certificate
HI163100 SN: 116066; Hanna Model:  HI11310 SN: CC9181AE",1.06.05.140.00,"Technical and Scientific Equipment",01,170500.00,0000-00-00,
1026,0-01-05.140-0010-000,"Ideal for dry storage of moisture-sensitive materials; can be used in refrigerator or at room temperature; color is bronze for light-sensitive materials; fully removable, tray-like shelves have perforated bottoms and slide in/out on pre-set rails; number of shelves: 3; internal volume 0.82 cu ft.; material: acrylic",1.06.05.140.00,"Technical and Scientific Equipment",01,115400.00,0000-00-00,
1027,0-01-05.140-0011-000,"Capacity: 100L; LED Display; Chamber Material: SUS304; External Size (WxDxH): Manufactorer's Standard 550x640x1270; BIOBASE - BKQ-B100II SN: BKQB100II24105028",1.06.05.140.00,"Technical and Scientific Equipment",01,265050.00,0000-00-00,
1028,0-01-05.140-0012-000,"External Size (WxDxH)(mm): 1050x805x1950; Internal Size (WxDxH)(mm): 950x490x574; Control System: microprocessor controller with LCD display, graphical and digital display of the operating status of each function. Materials: Main Body: Electro-galvanized steel with antimicrobial Power Coating. Work Zone: Stainless Steel, grade 304; Infitek - LCB-H3F SN: IFTSH241030001",1.06.05.140.00,"Technical and Scientific Equipment",01,139221.00,0000-00-00,
1029,0-01-05.140-0013-000,"Table top with max capacity: 5mlx10. Max Speed: 16000r/min. Time Setting: 1min-99min. External size (WxDxH) (mm): 310x230x240. Self-locking device, over-speed safety device, and automatic alarm device. Power Supply: 220V, 60Hz ; Infitek - CFG-16B SN: IFTXY241030001",1.06.05.140.00,"Technical and Scientific Equipment",01,78957.00,0000-00-00,
1040,0-01-05.140-0014-000,"Compatible with Velp Scientifica Oxitest, 
Capacity at least 220g, 
Readability 0.1mg, Linearity 0.2mg, 
With RS232 connector
With Calibration Set :w/ Class M2 Test Weights: 10mg, 100mg. 1g, 10g. 100g includes protective case, tweezer, dust brush and cleaning cloth.
1 pack of weight boat, white, 20ml, 45x45mm, square, 500=/pk
1pack of weight boat, white, 250ml, 140x140mm, square 500/pk; Shimadzu - ATX224R SN: D326008231",1.06.05.140.00,"Technical and Scientific Equipment",01,146600.00,0000-00-00,
1042,0-01-05.140-0015-000,"fabricated, suitable for a Human Lab Digital Muffle Furnace, Industrial type and ducted with electronic and speed control, finish type: stainless steel; Model: DMF-03",1.06.05.140.00,"Technical and Scientific Equipment",01,77500.00,0000-00-00,
4224,2020-01-05.140-0001-000,"Brand: HANNA Model: HI5221-02 SN: 11005240177",1.06.05.140.00,"Technical and Scientific Equipment",01,75200.00,2020-06-08,
976,2024-01-05.140-0001-000,"Brookfield: 1 set-Brookfield Cat. No. TA-TPB three-point bend assembly
1 set-Brookfield Cat. No. TA-NFT noodle test fixture
1 set-Brookfield Cat. No. TA-SF Spreadability (5 cones)",1.06.05.140.00,"Technical and Scientific Equipment",01,395463.00,2024-10-21,
4218,2025-01-05.140-0001-000,FM03,1.06.05.140.00,"Technical and Scientific Equipment",01,280000.00,,
4219,2025-01-05.140-0002-000,FM18,1.06.05.140.00,"Technical and Scientific Equipment",01,310000.00,,
4220,2025-01-05.140-0003-000,FM23,1.06.05.140.00,"Technical and Scientific Equipment",01,217000.00,,
4221,2025-01-05.140-0004-000,FM04,1.06.05.140.00,"Technical and Scientific Equipment",01,212000.00,,
4222,2025-01-05.140-0005-000,"PCE-CSM 1, Brand: PCE SN: 11159278",1.06.05.140.00,"Technical and Scientific Equipment",01,94000.00,,
4223,2025-01-05.140-0006-000,"Brand: Biobase, Model: BK-PT860, SN: T8625280097",1.06.05.140.00,"Technical and Scientific Equipment",01,235000.00,,
4225,2025-01-05.140-0007-000,"Brand: Opto Edu; Model: A12.6603-T SN: 2100071",1.06.05.140.00,"Technical and Scientific Equipment",01,63995.00,,
4226,2025-01-05.140-0008-000,"Brand: Shimadzu; Model: MOC-120H SN: D207304176",1.06.05.140.00,"Technical and Scientific Equipment",01,170000.00,,
4227,2025-01-05.140-0009-000,"Brand Biobasse; Model: FH1000 SN: SN: FH10C2010002",1.06.05.140.00,"Technical and Scientific Equipment",01,225000.00,,
4228,2025-01-05.140-0010-000,"Brand: Biobase MODEL: 8JPX-H2300ii; SN: 2102700 SN: 2102699",1.06.05.140.00,"Technical and Scientific Equipment",01,148000.00,,
4229,2025-01-05.140-0011-000,"Vertical; Brand: Humanlab; Model: DWB-22 SN: PL029451 (S21P112-02)",1.06.05.140.00,"Technical and Scientific Equipment",01,275000.00,,
4230,2025-01-05.140-0012-000,"Inner Tank; Brand: Humanlab; Model: DWB-22 SN: C21P112-03",1.06.05.140.00,"Technical and Scientific Equipment",01,57000.00,,
4231,2025-01-05.140-0013-000,"Brand: Shimadzu; Model: ATX224 SN: D326000332",1.06.05.140.00,"Technical and Scientific Equipment",01,75000.00,,
4232,2025-01-05.140-0014-000,"Brand: Shimadzu; Model: ATX224 SN: D326000319",1.06.05.140.00,"Technical and Scientific Equipment",01,75000.00,,
4233,2025-01-05.140-0015-000,"Mini Centrifuge; Brand: Humanlab; Model Smart-13 SN: S21P112-04",1.06.05.140.00,"Technical and Scientific Equipment",01,135000.00,,
4234,2025-01-05.140-0016-000,"1. AR VR Web Platform
2. VR ApplicationB49:BB49:B116
3. VR Ready Desktop (6 units)
-Intel Core I7 10400 or up
-GTX1660 or up
-VR Ready Motherboard
-8GB RAM
-256gb NVME M.2
-650watss full Modular
4. Accessories and Other
-6 units 55"" Smart TV; Skyworth; SW-22SA NF;
SN:2420434P00961
SN:2420434P01552
SN:2410772P00551
SN:2420434P01501
SN:2410772P01260
SN:2420434P00576
-VR Headset (6 units) Oculus Quest 2
SN: 1WMVR4B2L62112
SN: 1WMVR4B6652215
SN: 1WMVR4B32B2174
SN: 1WMVR4BA3B2206
SN: 1WMVR4D1CJ2216
SN: 1WMVR4B1462175
AR Tablets (40 units) XIAOMI MI Pad 5
SN: 35875/Q3S900770
SN: 35875/Q3QK00755
SN: 35875/Q3QK00738
SN: 35875/Q3QK00774
SN: 35874/Q3RT01239
SN: 35875/Q3QK00757
SN: 35875/Q3S900710
SN: 35875/Q3S900681
SN: 35875/Q3S900717
SN: 35875/Q3S900720
SN: 35874/Q3RT01170
SN: 35875/Q3S900714
SN: 35874/Q3RT01162
SN: 35874/Q3RT01214
SN: 35874/Q3RT01162
SN: 35874/Q3RT01214
SN: 35875/QRS900252
SN: 35875/Q3S900448
SN: 35875/Q3S900708
SN: 35875/Q3QK00584
SN: 35875/Q3RT01227
SN: 35875/Q3QK00684
SN: 35874/Q3RT01223
SN: 35874/Q3RT01242
SN: 35875/Q3QK00781
SN: 35875/Q3QK00719
SN: 35875/Q3S900834
SN: 35875/Q3S900259
SN: 35874/Q3RT01183
SN: 35874/Q3RT01199
SN: 35875/Q3QK00762
SN: 35874/Q3RT01217
SN: 35874/Q3RT01240
SN: 35875/Q3QK00758
SN: 35875/Q3S900719
SN: 35875/Q3QK00779
SN: 35874/Q3RT01198
SN: 35875/Q3S900736
SN: 35875/Q3S900882
SN: 35875/Q3S900715
SN: 35875/Q3S900798
SN: 35875Q3S900246
-AR Maritime Application
-Air Conditioner (wall mounted Midea)
SN: 54122000E8B45210170094",1.06.05.140.00,"Technical and Scientific Equipment",01,4900000.00,,
4235,2025-01-05.140-0017-000,"SCITEK (FMH-1800DP) SN: FMH1800DP24102033HBKY1",1.06.05.140.00,"Technical and Scientific Equipment",01,328000.00,,
4300,2025-01-05.140-0018-000,"Output (25C): 15L/H, Flowrate: Up to 2 L/min (with pressure tank), Pure Water Outlet: Type 2; reverse osmosis and deionized water; Particle <1/ml",1.06.05.140.00,"Technical and Scientific Equipment",01,391075.00,,
4306,2025-01-05.140-0019-000,"with complete accessories including 1 set of standard test weights. Capacity:8200g; with calibration set for Analytical Balances, Class E2- 6pcs, 1x100mg, 1x10g, 2x20g, 1x50g, 1x100g. Includes: protective case, tweezers, dust brush and cleaning cloth, 1 pack of weight boat, white, 20ml, 45x45mm, square, 500/pk, 1 pack of weigh boat, white, 250ml, 140 x 140mm, square, 500/pk; Shimadzu - UP8201X (ASIA) SN: D401410196",1.06.05.140.00,"Technical and Scientific Equipment",01,171000.00,,
4307,2025-01-05.140-0020-000,"Inclusions: 1 Microscope Camera: Ultra HD 4K HDMI/USB Inoe Model: HX4K-16A SN: C 202502; 1 Desktop Computer: 12th Gen Intel Core i5, 8GB RAM, 512GB M.2 NVMe SSD, PCX system unit case, monitor 22"" AOPEN with 650VA UPS (secure)
Inoe-BE410NT SN: G2025010032",1.06.05.140.00,"Technical and Scientific Equipment",01,175500.00,,
4309,2025-01-05.140-0021-000,"Constant temperature heating. chamber volume: 88L. Certification/Compliance: CE Marked. Controller System: Microprocessor control with vacuum fluorescent display. Chamber Material: Corrosion-resistant stainless-steel chamber (SUS 304). Dimensions: (WxHxD) in inches Chamber- 19.69x14.33x19.60 inches/500x364x500mm. Exterior- 24x30x23? 2inches. Accessories includes No. of shelves: at least 4 perforated stainless-steel shelves; BIOBASE - BJPX-H88BK(D)",1.06.05.140.00,"Technical and Scientific Equipment",01,120000.00,,
4312,2025-01-05.140-0022-000,"with accessories & blender bags, Optimal Blending volume: 400ml, Power: 220V, all stainless steel with AVR
1 security drip tray, 1 power cable, 1box of blender bags with full page filter (500pcs/box), 1 bag opener, 1 bag rack (can hold 10 bags) Interscience",1.06.05.140.00,"Technical and Scientific Equipment",01,327500.00,,
442,0-05-05.140-0001-000,"TOLSEN, 179 pcs/set in 7 roller drawer cabinet",1.06.05.140.00,"Technical and Scientific Equipment",05,65000.00,0000-00-00,
464,0-05-05.140-0002-000,"Ryzen 5, AMD Ryzen 5 3660, RTX 3060, 16GB DDR4, 1TB SSD with LG LED Monitor 32""",1.06.05.140.00,"Technical and Scientific Equipment",05,61000.00,0000-00-00,
465,0-05-05.140-0003-000,"Zoomjet, for sticker and tarpaulin; Surecolor, 10 feet media length",1.06.05.140.00,"Technical and Scientific Equipment",05,491840.00,0000-00-00,
483,0-05-05.140-0004-000,"4-cylinder engine, Inline type injection pump with transmission and starter",1.06.05.140.00,"Technical and Scientific Equipment",05,74000.00,0000-00-00,
484,0-05-05.140-0005-000,"4 Cylinder Gasoline Engine; CDI Ignition System with transmission and starter",1.06.05.140.00,"Technical and Scientific Equipment",05,74000.00,0000-00-00,
485,0-05-05.140-0006-000,"Input Supply QIM-400 (380-440V, 3Ph, 50/60 Hz) 20-400 A' 65-75V DC, 17KVA; ASTROWELD 350",1.06.05.140.00,"Technical and Scientific Equipment",05,74000.00,0000-00-00,
488,0-05-05.140-0007-000,"Double Laser Electronic Theodolite, 2 seconds high precision with tripod stand; DE2A-L SN: 7717922",1.06.05.140.00,"Technical and Scientific Equipment",05,81000.00,0000-00-00,
489,0-05-05.140-0008-000,"Double Laser Electronic Theodolite, 2 seconds high precision with tripod stand; DE2A-L SN: 7717817",1.06.05.140.00,"Technical and Scientific Equipment",05,81000.00,0000-00-00,
504,0-05-05.140-0009-000,"LX6 Features Superior Fischer Connectors MODEL: LX6 SN: SN:220429FN ; Laptop SN: Model: N2004, NXA2ASP008142202C3400",1.06.05.140.00,"Technical and Scientific Equipment",05,725000.00,0000-00-00,
609,0-05-05.140-0010-000,"Button Hole Industrial Type, single needle (JUKI)",1.06.05.140.00,"Technical and Scientific Equipment",05,81000.00,0000-00-00,
610,0-05-05.140-0011-000,"Button Hole Industrial Type, single needle (JUKI)",1.06.05.140.00,"Technical and Scientific Equipment",05,81000.00,0000-00-00,
614,0-05-05.140-0012-000,"for Direct Online Connection Model: TB-220413-V-001",1.06.05.140.00,"Technical and Scientific Equipment",05,149573.00,0000-00-00,
615,0-05-05.140-0013-000,"for Forward Reverse Connection Model: TB-220413-V-002",1.06.05.140.00,"Technical and Scientific Equipment",05,151539.00,0000-00-00,
616,0-05-05.140-0014-000,"for WYE / DELTA Connection Model: TB-220413-V-003",1.06.05.140.00,"Technical and Scientific Equipment",05,138997.00,0000-00-00,
694,0-05-05.140-0015-000,"24v; Power of Illuminant: 60W; Tungsten; Halogen Lamp; Intensity 60000; ALDIS Model: CXD8 SN: 18-SQ1799333-PDA",1.06.05.140.00,"Technical and Scientific Equipment",05,58400.00,0000-00-00,
763,0-05-05.140-0016-000,"Pacific Office Solutions Model: Luminex CSE SN: LS05229; Display screen: Active matrix color TFT-LCD; Screen Size: at least 7 inches; Resolution: 800x480; Tilt Range: 180 degrees; Font size: 1 to 5; Memory: At least 12,000 strokes; Accessories: tripod; micro USB Cable; Charger; Cleaning Kit; Laptop: Acer Model: Aspire A315-59-599C SN: NXK60SP00933714F023400",1.06.05.140.00,"Technical and Scientific Equipment",05,345800.00,0000-00-00,
823,0-05-05.140-0017-000,"refrigerant recovery unit with oil separator VALUE Model: VRR24L-R32 SN: 04BA0340 SN: 04BA0341",1.06.05.140.00,"Technical and Scientific Equipment",05,85000.00,0000-00-00,
824,0-05-05.140-0018-000,"refrigerant recovery unit with oil separator VALUE Model: VRR24L-R32 SN: 04BA0341",1.06.05.140.00,"Technical and Scientific Equipment",05,85000.00,0000-00-00,
944,0-05-05.140-0019-000,"1 unit- Siemens Logo PLC (CPU) 8DI/4DO; SIEMENS
1 unit- Siemens Logo expansion module; SIEMENS
1 unit- 2.5A, 24Vdc power supply
1 unit- 10AT, 2P, Circuit Breaker; CHINT
1 unit- 1At, 1P, Circuit Breaker; CHINT
2 units- double acting cylinder; SMC
1 unit- single acting cylinder; SMC
3 units- 5/2 way double coil directional valve; SMC
1 unit- base manifold
4 units- 14 pins 24Vdc; CHINT
1 unit- timer, 24Vdc; CHINT
1 unit- electronic counter; CHINT
4 units- monetary push buttons
1 unit- selector switch
3 units- pilot lamps, 24Vdc
1 unit- buzzer, 24Vdc
6 units- reed switch; SMC
6 units- limit switch; OMRON
1 unit PLC Cable
1 set- tool box with basic tools
50 pcs- din rail mount terminal blocks
1 assy- stell frame
1 unit- air filter unit
1 roll- #18 TF wire; ORION",1.06.05.140.00,"Technical and Scientific Equipment",05,237600.00,0000-00-00,
